1c569c4d-cf19-4a00-a909-bad33068e704,1807.18,ACEITE COCINERO GIRASOL 1.5 LT,40,40,2025-02-02 19:00:35.700,5676fd11-3dc3-4b56-9ef9-49be39a62273,1
3c48260c-a21e-4e36-9018-007c65ea4146,435.88,BUDIN NEVARES MARMOLADO 250 GR,552,552,2025-02-02 19:00:35.700,90396892-962b-40fc-87f4-160c20654dbc,1
3118caf8-94ec-4e54-9aeb-06d8c2a01569,102.55,PAN DULCE NOEL 400 GR,629,629,2025-02-02 19:00:35.700,7c544812-ae44-4709-b4f0-5c7dc6ba4875,1
b4753180-62f4-4080-95a0-46d86fb97f97,121.53,ACELGA LA BANDA  800 GR,2652,2652,2025-02-02 19:00:35.700,db210ffa-85cb-4d2e-a6d1-8b276f363019,1
c18b9e46-2d4a-47c4-bb74-d3bd321da373,304.18,CHOCOLATE HAMLET BLANCO COOKIES 48 GR,3231,3231,2025-02-02 19:00:35.700,c17d9221-42e0-4bdc-a950-3b4d9dd0872e,1
3f3ba3fc-56de-44bd-8741-cce212d9abac,1373.71,FIZZ DEL VALLE CLERICO 710 ML,4240,4240,2025-02-02 19:00:35.700,874aabf7-a3e4-4919-ba78-b53d43ff03fb,1
02a473c5-bf9e-4da7-ade6-383fcce2b8be,1349.48,YOGUR ILOLAY FRUTILLA ENTERO SACHET 900GR,8876,8876,2025-02-02 19:00:35.700,b7285d21-84f3-40af-88dd-3dc92634c9c0,1
